,LABEL analytical,absolute period,Large period,Site,Site abrevation,Easting - Longitude,Northing-Latitude,Type of site/context,Region,River basin ,River basin coordinates-E,River basin coordinates-N,Country,Artefact type,O,Sb,Sn,Cd,Pd,Ag,Ru,Mo,Nb,Zr,Bi,Pb,Se,As,Au,W,Zn,Cu,Ni,Co,Fe,Mn,Cr,V,Ti,Al,S,Cl,P,Si,Mg,Analytical technique,Corrosion products,
527,SEALIP/VN/DT/5,c. 2000 BP,Iron Age,Đào Thịnh,DT,104.787222, 21.798611,cemetery,Tuyen Quang Province,Red river basin ,104.5440,21.3602,Vietnam,Drum,nd,0.0459,14.1468,nd,nd,0.0256,nd,nd,nd,nd,0.0116,nd,nd,0.0582,nd,nd,1.3705,84.1569,0.0254,nd,0.1508,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
528,SEALIP/VN/DTR/1,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Fragment,nd,nd,31.0760,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.0457,nd,nd,nd,68.8000,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,pXRF,Low,
529,SEALIP/VN/DTR/2,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Knife,nd,nd,20.0393,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.0610,nd,nd,nd,77.2067,nd,nd,0.0590,nd,nd,nd,nd,nd,nd,nd,2.0467,0.5303,nd,pXRF,Low,
530,SEALIP/VN/DTR/3,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Drill,nd,nd,33.4440,0.0970,nd,nd,nd,nd,nd,nd,nd,0.0203,nd,0.0667,nd,nd,0.0137,60.9320,nd,nd,1.8953,nd,nd,nd,nd,nd,nd,nd,2.5197,1.0023,nd,pXRF,Medium,
531,SEALIP/VN/DTR/4,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Hook,nd,nd,11.3430,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.1057,nd,nd,nd,88.1223,nd,nd,nd,nd,nd,nd,nd,nd,0.3703,nd,nd,nd,nd,pXRF,Low,
532,SEALIP/VN/DTR/5,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Needle,nd,nd,18.4353,0.0403,nd,nd,nd,nd,nd,nd,nd,0.1853,nd,0.0360,nd,nd,nd,79.7460,nd,nd,0.0143,nd,nd,nd,nd,nd,nd,nd,0.7053,0.7680,nd,pXRF,Low,
533,SEALIP/VN/DTR/6,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Arrowhead,nd,nd,23.8890,0.0000,nd,nd,nd,nd,nd,nd,nd,0.0247,nd,0.0267,nd,nd,nd,64.6583,nd,nd,0.4507,nd,nd,nd,nd,nd,nd,nd,8.4610,2.4863,nd,pXRF,High,
534,SEALIP/VN/DTR/7,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Hook,nd,nd,23.8537,0.1887,nd,nd,nd,nd,nd,nd,nd,0.3770,nd,nd,nd,nd,nd,71.9930,nd,nd,0.1213,nd,nd,nd,nd,nd,nd,nd,2.7563,0.7010,nd,pXRF,Low,
536,SEALIP/VN/DTR/9,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Knife,nd,nd,52.1060,0.0985,nd,nd,nd,nd,nd,nd,nd,0.0135,nd,0.0675,nd,nd,0.1445,44.2125,nd,nd,0.2775,nd,nd,nd,nd,nd,nd,nd,2.1645,0.9055,nd,pXRF,Medium,
537,SEALIP/VN/DTR/10,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Fragment,nd,0.1553,17.8593,nd,nd,nd,nd,nd,nd,nd,nd,23.2677,nd,nd,nd,nd,0.0613,56.6390,0.0077,nd,1.0347,nd,nd,nd,nd,0.8493,nd,nd,nd,nd,nd,pXRF,Medium,
538,SEALIP/VN/DTR/11,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Spear socket,nd,nd,29.2383,0.1003,nd,nd,nd,nd,nd,nd,nd,0.1303,nd,0.0467,nd,nd,0.1000,68.3727,nd,nd,0.3397,nd,nd,nd,nd,nd,nd,nd,0.7537,0.9153,nd,pXRF,Low,
539,SEALIP/VN/DTR/12,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Spearhead,nd,nd,18.0880,nd,nd,nd,nd,nd,nd,0.0113,0.0160,16.5297,nd,nd,nd,nd,nd,64.2710,nd,nd,0.3553,nd,nd,nd,nd,nd,nd,nd,nd,0.7057,nd,pXRF,Low,
540,SEALIP/VN/DTR/13,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083, 21.056258,,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Chisel,nd,nd,19.3323,nd,nd,nd,nd,nd,nd,nd,nd,0.0163,nd,0.0477,nd,nd,0.0130,79.5543,nd,nd,0.1787,nd,nd,nd,0.0780,nd,0.2980,nd,nd,0.4303,nd,pXRF,Medium,
541,SEALIP/VN/DX/1,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin ,104.5440,21.3602,Vietnam,Implement,nd,0.0230,0.0479,nd,nd,0.0760,nd,nd,nd,nd,nd,95.0000,0.0300,nd,nd,nd,1.7300,0.8600,nd,nd,1.4700,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
542,SEALIP/VN/DX/2,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin ,104.5440,21.3602,Vietnam,chopped decorated Pb,nd,nd,0.0080,nd,nd,0.0300,nd,nd,nd,nd,nd,100.0000,nd,nd,nd,nd,0.0200,0.0400,nd,nd,0.3000,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
543,SEALIP/VN/DX/3,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin ,104.5440,21.3602,Vietnam,Point,nd,0.0672,1.2018,nd,nd,0.0896,nd,nd,nd,nd,0.0197,2.6751,nd,1.0670,nd,nd,0.7233,94.0971,0.0401,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
544,SEALIP/VN/DX/4,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin ,104.5440,21.3602,Vietnam,Point,nd,0.1194,3.4761,nd,nd,0.0359,nd,nd,nd,nd,0.0113,3.3084,nd,0.1367,nd,nd,1.3372,91.2329,0.0659,nd,0.2693,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
545,SEALIP/VN/DX/5,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin ,104.5440,21.3602,Vietnam,Point,nd,0.1330,0.0350,nd,nd,5.9000,nd,nd,nd,nd,nd,90.0000,0.0500,nd,nd,nd,1.6800,0.5300,0.0200,nd,1.6000,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
546,SEALIP/VN/DX/6,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin ,104.5440,21.3602,Vietnam,Implement,nd,0.0930,0.9980,nd,nd,0.1791,nd,nd,nd,nd,0.0329,1.6908,nd,1.2781,nd,nd,1.0630,93.1135,0.1033,nd,1.4292,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
547,SEALIP/VN/DX/7,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin ,104.5440,21.3602,Vietnam,Implement,nd,0.1524,3.4584,nd,nd,0.3786,nd,nd,nd,nd,0.0854,11.1998,nd,1.9374,nd,nd,1.3236,64.3181,0.0583,0.0427,17.0414,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
548,SEALIP/VN/DX/8,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin ,104.5440,21.3602,Vietnam,Bangle,nd,0.1190,7.9764,nd,nd,0.0248,nd,nd,nd,nd,0.0509,12.1765,nd,nd,nd,nd,0.9955,78.2818,0.0518,nd,0.3203,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
549,SEALIP/VN/DX/9,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin ,104.5440,21.3602,Vietnam,Ring,nd,0.1057,20.7633,nd,nd,0.0227,nd,nd,nd,nd,0.0883,13.8326,nd,nd,nd,nd,0.8823,58.7775,0.0694,0.0423,5.4156,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
550,SEALIP/VN/DX/10,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin ,104.5440,21.3602,Vietnam,Drum,nd,0.0139,8.1416,nd,nd,0.0021,nd,nd,nd,nd,nd,0.0657,nd,0.0324,nd,nd,0.3904,90.8596,0.0347,nd,0.4471,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
551,SEALIP/VN/DX/11,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin ,104.5440,21.3602,Vietnam,Fragment,nd,0.0700,2.7621,nd,nd,0.0307,nd,nd,nd,nd,0.0230,3.1473,nd,nd,nd,nd,0.6604,93.1438,0.0491,nd,0.1137,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
552,SEALIP/VN/GM/1,8e - 6e century BCE,Bronze Age,Gò Mun,GM,105.359256,21.339197,,Phu Tho Province ,Red river basin ,104.5440,21.3602,Vietnam,Axe,nd,nd,15.3640,nd,nd,nd,nd,0.0173,0.0117,nd,nd,0.0000,nd,0.1540,nd,nd,nd,82.5160,nd,nd,0.6500,nd,nd,nd,nd,nd,0.2433,nd,0.4010,0.6313,nd,pXRF,Low,
553,SEALIP/VN/GM/2,8e - 6e century BCE,Bronze Age,Gò Mun,GM,105.359256,21.339197,,Phu Tho Province ,Red river basin ,104.5440,21.3602,Vietnam,Spearhead,nd,nd,11.9567,nd,nd,nd,nd,0.0403,0.0283,nd,nd,0.7220,nd,nd,nd,nd,nd,87.2390,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,pXRF,Low,
554,SEALIP/VN/GM/3,8e - 6e century BCE,Bronze Age,Gò Mun,GM,105.359256,21.339197,,Phu Tho Province ,Red river basin ,104.5440,21.3602,Vietnam,Spearhead,nd,0.0000,7.6627,0.0000,0.0000,0.0000,nd,nd,nd,0.0000,0.0000,0.3583,nd,0.2113,nd,nd,0.0000,91.6290,0.0347,nd,0.0947,nd,0.0000,0.0000,0.0000,0.0000,0.0000,nd,0.0000,0.0000,0.0000,pXRF,Low,
555,SEALIP/VN/GM/4,9e - 6e century BCE,Bronze Age,Gò Mun,GM,105.359257,21.339198,,Phu Tho Province ,Red river basin ,104.5440,21.3602,Vietnam,Axe,nd,nd,17.5813,0.0000,0.0000,0.0000,nd,nd,nd,0.0000,0.0000,0.6633,nd,0.0000,nd,nd,0.0000,81.4333333333333,0.0000,nd,0.0620,nd,nd,0.0000,0.0000,0.0000,0.0000,nd,0.0000,0.0000,0.0000,pXRF,Low,
556,SEALIP/VN/GP/1,c. 2000 BP,Iron Age,Gioi Phien,GP,104.889247,21.692131,,Tuyen Quang Province,Red river basin ,104.5440,21.3602,Vietnam,Blade,nd,0.1137,22.7443,nd,nd,0.0059,nd,nd,nd,nd,0.0176,0.7844,nd,0.1252,nd,nd,2.0765,74.0137,0.0374,nd,0.0624,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
557,SEALIP/VN/HM/1,500 - 100 BC,Iron Age,Hop Minh,HM,104.862975,21.685803,,Tuyen Quang Province,Red river basin ,104.5440,21.3602,Vietnam,Tool,nd,0.1908,11.9846,nd,nd,0.0059,nd,nd,nd,nd,0.0601,0.3365,0.0160,0.2778,nd,nd,7.1879,79.0786,0.0443,nd,0.7884,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
558,SEALIP/VN/LN/1,500 - 100 BC,Iron Age,Lang Ngam,LN,106.149272, 21.080101,probably cemetery,Bac Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Drum,nd,0.1397,15.2690,0.0937,0.0567,nd,nd,nd,nd,0.0147,nd,11.1760,nd,nd,nd,nd,nd,72.2330,nd,nd,0.5707,nd,0.0243,0.0820,0.2717,nd,nd,nd,nd,nd,nd,pXRF,Low,
559,SEALIP/VN/LSB2752,500 - 100 BC,Iron Age,unknown but N Vietnam,VN,,,probably cemetery,-,Red river basin ,104.5440,21.3602,Vietnam,Drum,nd,0.1020,5.0480,nd,nd,nd,nd,nd,nd,nd,nd,4.1723,nd,0.1600,nd,nd,nd,89.3237,0.0373,nd,0.9617,nd,nd,nd,nd,nd,nd,nd,nd,0.0740,nd,pXRF,Medium,
560,SEALIP/VN/LSB7255,500 - 100 BC,Iron Age,unknown but N Vietnam,VN,,,probably cemetery,-,Red river basin ,104.5440,21.3602,Vietnam,Drum,nd,0.1153,12.0873,0.0470,0.0383,nd,nd,nd,nd,0.0083,nd,5.8907,nd,0.2720,nd,nd,nd,80.4417,0.0113,nd,0.3087,nd,0.0253,nd,0.1270,nd,nd,nd,nd,nd,nd,pXRF,Medium,
561,SEALIP/VN/LV/1,200 - 0 BC,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Drum,nd,0.0222,28.3346,nd,nd,0.0088,nd,nd,nd,nd,0.0445,45.5552,nd,nd,nd,nd,nd,15.0043,0.0122,nd,10.9761,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
562,SEALIP/VN/LV/2,200 - 0 BC,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Vessel,nd,0.0708,17.5490,nd,nd,0.0302,nd,nd,nd,nd,0.0456,22.7545,nd,2.6889,nd,nd,nd,49.3142,0.0270,0.0153,7.5024,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Medium,
563,SEALIP/VN/LV/3,200 - 0 BC,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Vessel,nd,0.1596,13.3148,nd,nd,0.1790,nd,nd,nd,nd,0.1540,16.2696,nd,1.0785,nd,nd,nd,63.3638,0.0171,nd,5.4378,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
564,SEALIP/VN/LV/4,200 - 0 BC,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Situla,nd,0.1323,26.3793,nd,nd,0.1482,nd,nd,nd,nd,0.2990,39.5417,nd,1.6245,nd,nd,nd,22.6739,0.0375,0.0185,9.1287,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
565,SEALIP/VN/LV/5,200 - 0 BC,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Situla,nd,0.2847,30.3713,nd,nd,0.2935,nd,nd,nd,nd,0.2883,24.0523,nd,1.0016,nd,nd,nd,37.2415,0.0501,0.0109,6.4025,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
566,SEALIP/VN/LV/6,200 - 0 BC,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Bowl,nd,0.0405,24.7631,nd,nd,nd,nd,nd,nd,nd,nd,0.6626,nd,0.0868,nd,nd,nd,73.8684,0.0253,nd,0.5069,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
567,SEALIP/VN/LV/7,200 - 0 BC,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Bowl,nd,0.9590,42.0240,nd,nd,0.3579,nd,nd,nd,nd,0.1087,17.0345,nd,0.9902,nd,nd,0.9450,32.4502,0.1111,0.0702,4.9463,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Medium,
568,SEALIP/VN/LV/8,200 - 0 BC,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Bowl,nd,0.0265,21.5558,nd,nd,0.1157,nd,nd,nd,nd,0.5682,16.5007,0.0152,0.7291,nd,nd,0.6565,56.9888,0.0685,nd,2.7675,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
569,SEALIP/VN/LV/9,200 - 0 BC,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Bowl,nd,0.2133,25.8390,nd,nd,0.0852,nd,nd,nd,nd,0.0843,34.7837,nd,1.3066,nd,nd,0.4412,28.9774,0.0419,0.0241,8.1945,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Medium,
570,SEALIP/VN/LV/10,200 - 0 BC,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Vessel,nd,0.2385,33.9125,nd,nd,0.1949,nd,nd,nd,nd,0.7314,32.7500,nd,0.8803,nd,nd,nd,25.2326,0.0726,0.0394,5.9409,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Medium,
571,SEALIP/VN/SK/1,AD 25-220,Iron Age,Song Khoai,SK,106.811938,20.976858,02SK-M03,Quang Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Mirror,nd,0.0381,35.0846,nd,nd,0.0492,nd,nd,nd,nd,0.4139,5.5428,nd,nd,nd,nd,nd,58.6869,0.0370,0.0137,0.1150,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
572,SEALIP/VN/SK/2,AD 25-220,Iron Age,Song Khoai,SK,106.811938,20.976858,02SK-M03,Quang Ninh Province,Red river basin ,104.5440,21.3602,Vietnam,Mirror,nd,0.2770,30.1061,nd,nd,0.1054,nd,nd,nd,nd,0.1163,5.5858,nd,0.0685,nd,nd,nd,63.5336,0.0427,nd,0.1559,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
573,SEALIP/VN/TD/1,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906, 20.286842,,Vinh Phuc Province,Red river basin ,104.5440,21.3602,Vietnam,awl? Ingot?,nd,nd,22.6423,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.0540,nd,nd,nd,75.0793,nd,nd,0.0690,nd,nd,nd,nd,nd,nd,nd,1.3723,0.6927,nd,pXRF,Low,
574,SEALIP/VN/TD/2,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906, 20.286842,,Vinh Phuc Province,Red river basin ,104.5440,21.3602,Vietnam,awl? Rod?,nd,nd,31.2407,0.1600,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.0640,nd,nd,0.0867,66.5320,nd,nd,nd,nd,nd,nd,nd,nd,0.0893,nd,1.1730,0.6470,nd,pXRF,Low,
575,SEALIP/VN/TD/3,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906, 20.286842,,Vinh Phuc Province,Red river basin ,104.5440,21.3602,Vietnam,Knife,nd,nd,23.4037,nd,nd,nd,nd,nd,nd,nd,nd,0.0433,nd,0.0520,nd,nd,0.0500,74.6433,nd,nd,nd,nd,nd,nd,0.1577,nd,0.1060,nd,0.7313,0.8110,nd,pXRF,Low,
576,SEALIP/VN/TD/4,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906, 20.286842,,Vinh Phuc Province,Red river basin ,104.5440,21.3602,Vietnam,Fragment,nd,nd,34.0120,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.0667,nd,nd,nd,62.7093,nd,nd,0.1797,nd,nd,nd,nd,nd,nd,nd,1.4150,1.5853,nd,pXRF,Medium,
577,SEALIP/VN/TD/5,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906, 20.286842,,Vinh Phuc Province,Red river basin ,104.5440,21.3602,Vietnam,awl? Ingot?,nd,nd,11.6320,0.1207,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.0463,nd,nd,nd,86.8993,nd,nd,0.0233,nd,nd,nd,nd,nd,0.2907,nd,0.7027,0.2727,nd,pXRF,Low,
578,SEALIP/VN/TD/6,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906, 20.286842,,Vinh Phuc Province,Red river basin ,104.5440,21.3602,Vietnam,awl? Ingot?,nd,nd,29.5910,0.1017,nd,nd,nd,nd,nd,nd,0.2763,0.0610,nd,0.1573,nd,nd,0.1517,55.4847,nd,nd,0.9637,nd,nd,nd,nd,1.4873,nd,nd,2.4797,5.2830,0.0520,pXRF,High,
579,SEALIP/VN/THD/1,500 - 100 BC,Iron Age,Thieu Duong,THD,105.773263, 19.864941,probably cemetery,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Drum,nd,nd,20.3337,0.1190,0.0407,nd,nd,nd,nd,0.0097,nd,0.1483,nd,0.0677,nd,nd,nd,73.5233,0.0477,nd,2.7993,nd,nd,nd,nd,nd,0.3493,nd,1.0293,1.1600,nd,pXRF,Medium,
580,SEALIP/VN/THD/2,500 - 100 BC,Iron Age,Thieu Duong,THD,105.773263, 19.864941,probably cemetery,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Drum,nd,nd,20.8847,0.0990,0.0930,nd,nd,nd,nd,0.0057,nd,0.3783,nd,0.0173,nd,nd,nd,74.6507,nd,nd,0.2440,nd,nd,nd,nd,nd,nd,nd,nd,1.9300,0.0027,pXRF,High,
581,SEALIP/VN/THD/3,500 - 100 BC,Iron Age,Thieu Duong,THD,105.773263, 19.864941,probably cemetery,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Drum,nd,0.4470,0.3815,0.3040,0.2483,0.1203,nd,nd,nd,0.0055,nd,1.3410,nd,0.0228,nd,nd,nd,93.1963,0.0180,nd,0.0383,nd,0.0910,0.1840,0.4863,1.4213,nd,nd,0.4553,0.9800,nd,pXRF,Medium,
582,SEALIP/VN/TKL/1,,,Thap Khe Lo,TKL,,,,,Red river basin ,104.5440,21.3602,Vietnam,Situla,nd,0.0418,14.7479,nd,nd,0.0208,nd,nd,nd,nd,0.0437,12.9190,nd,nd,nd,nd,0.4488,71.5332,0.0297,nd,0.2089,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
583,SEALIP/VN/XL/1,500 - 100 BC,Iron Age,Xuân Lâp,XL,105.529853, 19.976544,probably cemetery,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Vessel,nd,nd,8.3700,nd,nd,nd,nd,0.0867,0.0593,0.0237,nd,14.9863,nd,nd,nd,nd,nd,76.4610,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,pXRF,Medium,
584,SEALIP/VN/XL/2,500 - 100 BC,Iron Age,Xuân Lâp,XL,105.529853, 19.976544,probably cemetery,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Axe,nd,nd,10.8043,nd,nd,nd,nd,0.0330,0.0270,0.0197,nd,10.7410,nd,nd,nd,nd,nd,78.3723,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,pXRF,Low,
585,SEALIP/VN/XL/3,500 - 100 BC,Iron Age,Xuân Lâp,XL,105.529853, 19.976544,probably cemetery,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Socketed,nd,0.0843,27.1960,0.0157,nd,nd,nd,nd,nd,0.0183,nd,33.3960,nd,nd,nd,nd,nd,35.8373,nd,nd,0.7683,nd,nd,nd,nd,2.3433,nd,nd,nd,0.3230,nd,pXRF,High,
586,SEALIP/VN/XL/4,500 - 100 BC,Iron Age,Xuân Lâp,XL,105.529853, 19.976544,probably cemetery,Than Hoa Province,Red river basin ,104.5440,21.3602,Vietnam,Fragment,nd,0.0067,8.7507,0.0060,nd,nd,nd,nd,nd,0.0163,0.1880,29.1933,nd,nd,nd,nd,nd,60.0887,0.0500,nd,0.2187,nd,nd,nd,0.0463,1.3710,nd,nd,nd,nd,nd,pXRF,Medium,
587,SEALIP/VN/YP/1,,,Yen Phu,YP,105.925927,21.194357,,,Red river basin ,104.5440,21.3602,Vietnam,Axe,nd,0.0824,14.9920,nd,nd,0.0204,nd,nd,nd,nd,0.0892,0.7529,nd,0.4146,nd,nd,1.8954,81.4175,0.0442,nd,0.2828,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
593,SEALIP/ID/GLM/2,3rd c. BC to mid 1st mill. AD,Metal Age,Gilimanuk,GLM,114.260489,8.102114,,Bali,Maritime ,108.2702,7.1205,Indonesia,,,0.3,18.3000,nd,nd,0.1,nd,nd,nd,nd,0.1,9.6000,nd,0.5,nd,nd,nd,70.9,0.1,nd,0.2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,Low,
594,SEALIP/ID/GLM/3,3rd c. BC to mid 1st mill. AD,Metal Age,Gilimanuk,GLM,114.260489,8.102114,,Bali,Maritime ,108.2702,7.1205,Indonesia,Point,,nd,1.4000,nd,nd,nd,nd,nd,nd,nd,nd,18.4000,nd,0.1,nd,nd,nd,77.4,0.1,nd,2.6,0.1000,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,High,
595,SEALIP/ID/GLM/4,3rd c. BC to mid 1st mill. AD,Metal Age,Gilimanuk,GLM,114.260489,8.102114,,Bali,Maritime ,108.2702,7.1205,Indonesia,Fragment,,0.1,8.9000,nd,nd,0.1,nd,nd,nd,nd,0.1,16.7000,nd,0.7,nd,nd,nd,69.4,nd,nd,3.9,0.1000,nd,nd,nd,nd,nd,nd,nd,nd,nd,Mannheim EDXRF,High,
