LABEL analytical,Absolute period,Large period,Site,Site abreviation,Easting - Longitude,Northing-Latitude,Type of site/context,Region,River basin,Country,Artefact type,208Pb/206Pb,207Pb/206Pb,208Pb/204Pb,207Pb/204Pb,206Pb/204Pb,Corrosion products,Alloy
SEALIP/KH/TRL/23,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10785","0,86006","38,597","15,748","18,311",,bronze
SEALIP/KH/TRL/24,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10995","0,86246","38,542","15,754","18,267",,copper
SEALIP/KH/TRL/25,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11131","0,85472","38,818","15,714","18,385",,leaded bronze
SEALIP/KH/TRL/26,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,1068","0,85922","38,614","15,749","18,329",,bronze
SEALIP/KH/TRL/27,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11186","0,85658","38,793","15,735","18,369",,bronze
SEALIP/KH/TRL/28,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11171","0,85224","38,942","15,716","18,441",,bronze
SEALIP/KH/TRL/29,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10424","0,85741","38,557","15,711","18,323",,bronze
SEALIP/KH/TRL/30,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10848","0,85872","38,671","15,75","18,342",,bronze
SEALIP/KH/TRL/31,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,1067","0,85869","38,638","15,748","18,34",,bronze
SEALIP/KH/TRL/32,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11221","0,85623","38,673","15,677","18,309",,bronze
SEALIP/KH/TRL/33,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10652","0,85856","38,645","15,751","18,345",,bronze
SEALIP/KH/TRL/34,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10391","0,85632","38,671","15,74","18,381",,copper
SEALIP/KH/TRL/35,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,1063","0,85613","38,692","15,726","18,369",,bronze
SEALIP/KH/TRL/36,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,,"2,10728","0,8571","38,688","15,735","18,359",,
SEALIP/KH/TRL/37,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10344","0,85881","38,573","15,749","18,338",,bronze
SEALIP/KH/TRL/38,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Copper object,"2,11028","0,8599","38,662","15,737","18,306",,bronze
SEALIP/KH/TRL/39,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11107","0,85466","38,729","15,679","18,346",,copper
SEALIP/KH/TRL/40,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Copper object,"2,106","0,85784","38,554","15,688","18,293",,bronze
SEALIP/KH/TRL/41,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11148","0,86057","38,607","15,736","18,285",,bronze
SEALIP/KH/TRL/42,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Copper object,"2,10964","0,85764","38,671","15,721","18,33",,bronze
SEALIP/KH/TRL/43,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11161","0,85262","38,915","15,713","18,429",,leaded bronze
SEALIP/KH/TRL/44,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11253","0,85611","38,67","15,671","18,304",,bronze
SEALIP/KH/TRL/45,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10346","0,8587","38,539","15,733","18,321",,bronze
SEALIP/KH/TRL/46,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10643","0,85733","38,665","15,737","18,355",,bronze
SEALIP/KH/TRL/47,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10406","0,8509","38,878","15,723","18,478",,bronze
SEALIP/KH/TRL/48,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10852","0,85051","38,942","15,708","18,469",,copper
SEALIP/KH/TRL/49,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Hammering waste,"2,11216","0,85922","38,677","15,734","18,312",,bronze
SEALIP/KH/TRL/50,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10523","0,85735","38,666","15,747","18,366",,bronze
SEALIP/ID/PSA/1,,Metal Age,Pasir Angin,PSA,106.986161, -6.368258,,Java,Maritime,Indonesia,Fragment,"2,1213","0,85939","38,541","15,614","18,168",,bronze
SEALIP/ID/PSA/2,,Metal Age,Pasir Angin,PSA,106.986161, -6.368258,,Java,Maritime,Indonesia,Axe,"2,09147","0,84645","38,7","15,662","18,503",,bronze
SEALIP/ID/CSB/1,,Metal Age,Cisaga Balang,CSB,107.299415, -6.156172,,Java,Maritime,Indonesia,bangle,"2,1162","0,85244","38,969","15,697","18,415",,leaded bronze
SEALIP/ID/RAB/1,,Metal Age,Rawa Buntu,RAB,106.678631, -6.312359,,Java,Maritime,Indonesia,Bangle,"2,07386","0,82693","39,3","15,67","18,949",,leaded copper
